7.011012742192582747e-01,3.902621095887151783e-30,9.840544765857049037e-40,2.447125162057200058e-52,6.442748381947717014e-12,2.987579802493969403e-13,7.071475230564959868e-26,2.686215668146382849e-15,5.242554833285548226e-09,1.150149815557145585e-07,1.266472963869624353e-15,5.512950436756843524e-27,1.194046087456673189e-19,1.154399216837669358e-32,3.800750795920808432e-21,1.150945231204563851e-23,7.954180456876101927e-18,4.644991610859435870e-37,5.174363796890286180e-06,4.631309378578337041e-25,1.361259391879347550e-37,8.155562966001206338e-02,4.030272463097680537e-03,8.553027476382015154e-04,4.781250245203558563e-10
1.699077214600360563e-26,6.299951816892972456e-01,6.036234696560217189e-04,4.160830269272171488e-10,1.282922505131983950e-09,3.644104449509914323e-04,1.818415536430820862e-03,3.459599196397879252e-06,1.413539417784153714e-06,6.910645085231794256e-13,2.351635701331939883e-14,5.850337924694262086e-19,2.095075975920025194e-25,9.637704065243548680e-32,5.524901376215771295e-05,2.725262041967271842e-01,3.390253405517889423e-02,3.316864958467330102e-08,2.750686247847969576e-10,2.890320939591451414e-09,1.744600373617532624e-15,1.690466434444938442e-20,6.536282902004905820e-15,9.037333680316834892e-23,1.483778802710289576e-22
1.208513722294337418e-33,2.656265454362537470e-01,6.269726003949032123e-01,1.077078669598700899e-03,1.812228053458859915e-18,1.289691054583022560e-09,3.762583690544097498e-02,1.464957497161274050e-06,2.406630485433881027e-10,5.495890338312554135e-15,4.805354557661035750e-13,3.261862068320360178e-14,2.011274202146311592e-22,2.536094638920028716e-25,3.954809126649116714e-12,4.494625223433911432e-05,2.974576333051148877e-04,1.939650489358444620e-03,2.032280720400216555e-17,3.291401300186462871e-06,4.406281856436492915e-09,2.220988432218668090e-29,2.241295178444359381e-20,1.466041187083098864e-26,5.964333638334954282e-23
1.539284037219441144e-20,9.808986639492479898e-02,5.005957132193513195e-03,2.008423581652203882e-07,3.555014005330634698e-12,4.864949767834890481e-05,6.051057742071395129e-01,4.541127170370176658e-02,3.649796881483140243e-04,5.881719524867020002e-07,1.168911330445597097e-06,1.549834602985840595e-09,2.423157010053899967e-14,6.241747149414165136e-19,2.928006448104739595e-09,8.863555552007239572e-04,2.476160511092386496e-01,7.267605729838033223e-04,1.528374885033998480e-09,2.075580362764712413e-03,6.996928734289504877e-08,6.030862592223471068e-18,1.101475489495440790e-10,3.908331506926906231e-15,3.661496678509908586e-13
2.805695125412378528e-29,8.009289069679520348e-04,9.468528699088446521e-02,8.906636759889841048e-03,1.179807380600421486e-22,3.800438981428177782e-12,2.442566764368327981e-01,4.017099982569992378e-04,1.381099081099022306e-09,1.050908826176697230e-10,5.046806185384472064e-07,1.714857352702726029e-06,4.956553888189861301e-13,3.287942082101421753e-14,4.587818291457934978e-18,3.013998024592830606e-09,4.509790150985989863e-05,7.795234508402879570e-01,2.669432806694134433e-18,4.639267178747150111e-02,3.266542953766217797e-03,2.015562690737030446e-28,9.021230713597250292e-18,1.527979075636666658e-20,3.336723524632133718e-15
6.831256956413478409e-13,8.195502888114317975e-08,7.296036288731607120e-16,4.998877588027965408e-27,2.619811852755893899e-01,6.032261139860141119e-01,2.453200964273510661e-10,4.850225607122582463e-08,2.280282622572748358e-03,1.987747653132271551e-09,6.346473204120478442e-16,1.196040461746843449e-25,6.980288225543157275e-27,2.535117232406380402e-38,7.566710861018985379e-02,4.583713797682533418e-03,5.291494967775169350e-04,3.921490018777852959e-20,4.803210496964697290e-02,3.245752540763998349e-16,2.358271315628757971e-27,6.689413797110062647e-07,1.893212107967641456e-06,3.522528327137901460e-14,5.698393093286917367e-19
5.124163180415249521e-15,4.843974607355471494e-03,1.176323205005028219e-07,2.223843182939496973e-15,3.940227598381845352e-05,2.518476447034274091e-01,7.341308874902613413e-04,2.768836809170341189e-03,4.725304897036514129e-02,1.980657859839092084e-06,1.799760488982857885e-09,1.026310702214430359e-15,9.585599823612615251e-19,1.058135593010027735e-26,6.196035953359532071e-04,9.561615774448939398e-02,6.064571205324439385e-01,3.677266803761266008e-10,3.902775864662915632e-04,5.524277227998926911e-08,9.840436204480272904e-16,8.976006450451352767e-11,7.350878999937807720e-07,6.667726457439300815e-13,2.959118208031904550e-14
9.626753944606834415e-07,1.256693776817541941e-14,2.980112609932367307e-24,5.857910704000213135e-37,1.009235231112778630e-01,5.530846584880279478e-03,1.460240471709202197e-15,4.033790056254022789e-10,7.514188262911222294e-04,4.042626625483847106e-08,3.608586546372827972e-16,1.644243634927962746e-27,1.742919005180533582e-25,1.597901043747238631e-38,1.536837623079365003e-05,3.028975479366055711e-08,1.318063489398243752e-07,6.687852839058359727e-27,6.357199152512720275e-01,6.785931884197979709e-20,1.519373089261491543e-32,2.259424711955554041e-02,1.436247215222494428e-03,1.280855348525874840e-09,5.864364208646395479e-16
3.861081529291397638e-18,9.924166890086577521e-06,2.641323278496536189e-05,6.019936705997221216e-08,5.389463631038385815e-18,3.493344649989762077e-09,1.042739972149512306e-01,2.515235636929071261e-01,4.053552088001998111e-05,1.686545945846869212e-04,1.911234914355208758e-02,1.324559354789836508e-03,7.317898722046398008e-07,1.033329356095982164e-09,1.053744842496696306e-16,1.904264313781628810e-09,9.515566549825857411e-04,8.027506014330811068e-03,3.715538871149312181e-12,6.160746042101558073e-01,1.131632473951405720e-03,7.511957375405001863e-19,6.380493296967608581e-10,4.595268596028286460e-11,2.399113536122267521e-07
9.902530730247575439e-10,9.952033129248196204e-12,6.108393690636362420e-13,3.494382680232106328e-17,4.174441723295898586e-17,5.495788533648708746e-10,7.874754950912521119e-06,5.920608671571399306e-02,4.396796411143641826e-04,2.326119163539040191e-01,6.433876049562105015e-01,9.254156837208491046e-04,2.129685977829488906e-03,6.555590477581905325e-08,1.854284833249428396e-19,9.667579722660246969e-14,3.531310642060988735e-06,1.527761952617130209e-08,1.892266986334913411e-09,3.143786957440736045e-03,1.563862187779543183e-07,2.347100369156277731e-12,3.798365700646879326e-05,2.612653476782339675e-04,3.370469397156661273e-02
